7391,HSPE1-MOB4,ENSG00000270757,NM_001202485,890
7392,HSPG2,ENSG00000142798,NM_005529,14327
7393,HSPH1,ENSG00000120694,NM_006644,5191
7394,HTATIP2,ENSG00000109854,NM_006410,1748
7395,HTATSF1,ENSG00000102241,NM_014500,3019
7396,HTN1,ENSG00000126550,NM_002159,580
7397,HTN3,ENSG00000205649,NM_000200,578
7398,HTR1A,ENSG00000178394,NM_000524,1778
7399,HTR1B,ENSG00000135312,NM_000863,1260
7400,HTR1D,ENSG00000179546,NM_000864,2835
7401,HTR1E,ENSG00000168830,NM_000865,2052
7402,HTR1F,ENSG00000179097,NM_000866,3140
7403,HTR2A,ENSG00000102468,NM_001165947,5429
7404,HTR2B,ENSG00000135914,NM_000867,2246
7405,HTR2C,ENSG00000147246,NM_001256761,4751
7406,HTR3A,ENSG00000166736,NM_213621,2331
7407,HTR3B,ENSG00000149305,NM_006028,2011
7408,HTR3C,ENSG00000178084,NM_130770,1697
7409,HTR3D,ENSG00000186090,NM_182537,1674
7410,HTR3E,ENSG00000186038,NM_198314,2139
7411,HTR4,ENSG00000164270,NM_199453,2979
7412,HTR5A,ENSG00000157219,NM_024012,2912
7413,HTR6,ENSG00000158748,NM_000871,1984
7414,HTR7,ENSG00000148680,NM_019860,3126
7415,HTRA1,ENSG00000166033,NM_002775,2120
7416,HTRA2,ENSG00000115317,NM_145074,2370
7417,HTRA3,ENSG00000170801,NM_053044,2541
7418,HTRA4,ENSG00000169495,NM_153692,2095
7419,HTT,ENSG00000197386,NM_002111,13474
7420,HUNK,ENSG00000142149,NM_014586,7385
7421,HUS1,ENSG00000136273,NM_004507,2935
7422,HUS1B,ENSG00000188996,NM_148959,1025
7423,HUWE1,ENSG00000086758,NM_031407,14739
7424,HVCN1,ENSG00000122986,NM_032369,1634
7425,HYAL1,ENSG00000114378,NM_153285,2324
7426,HYAL2,ENSG00000068001,NM_033158,2318
7427,HYAL3,ENSG00000186792,NM_003549,1942
7428,HYAL4,ENSG00000106302,NM_012269,2407
7429,HYDIN,ENSG00000157423,NM_017558,15719
7430,HYI,ENSG00000178922,NM_031207,1322
7431,HYKK,ENSG00000188266,NM_001083612,1235
7432,HYLS1,ENSG00000198331,NM_145014,2061
7433,HYOU1,ENSG00000149428,NM_006389,4529
7434,HYPK,ENSG00000242028,NM_016400,1051
7435,HYPM,ENSG00000187516,NM_012274,501
7436,IAH1,ENSG00000134330,NM_001039613,1266
7437,IAPP,ENSG00000121351,NM_000415,1958
7438,IARS,ENSG00000196305,NM_013417,4656
7439,IARS2,ENSG00000067704,NM_018060,3560
7440,IBA57,ENSG00000181873,NM_001310327,7817
7441,IBSP,ENSG00000029559,NM_004967,1546
7442,IBTK,ENSG00000005700,NM_015525,6054
7443,ICA1,ENSG00000003147,NM_022307,2458
7444,ICA1L,ENSG00000163596,NM_138468,8151
7445,ICAM1,ENSG00000090339,NM_000201,3252
7446,ICAM2,ENSG00000108622,NM_001099789,1334
7447,ICAM3,ENSG00000076662,NM_002162,1934
7448,ICAM4,ENSG00000105371,NM_022377,1390
7449,ICAM5,ENSG00000105376,NM_003259,3000
7450,ICE1,ENSG00000164151,NM_015325,7927
7451,ICE2,ENSG00000128915,NM_024611,7209
7452,ICK,ENSG00000112144,NM_016513,6227
7453,ICMT,ENSG00000116237,NM_012405,4771
7454,ICOS,ENSG00000163600,NM_012092,2645
7455,ICOSLG,ENSG00000160223,NM_015259,7080
7456,ICT1,ENSG00000167862,NM_001545,890
7457,ID1,ENSG00000125968,NM_181353,1233
7458,ID2,ENSG00000115738,NM_002166,1362
7459,ID3,ENSG00000117318,NM_002167,1251
7460,ID4,ENSG00000172201,NM_001546,2344
7461,IDE,ENSG00000119912,NM_004969,5877
7462,IDH1,ENSG00000138413,NM_005896,2441
7463,IDH2,ENSG00000182054,NM_002168,2694
7464,IDH3A,ENSG00000166411,NM_005530,4128
7465,IDH3B,ENSG00000101365,NM_174855,1545
7466,IDH3G,ENSG00000067829,NM_174869,1712
7467,IDI1,ENSG00000067064,NM_004508,2301
7468,IDI2,ENSG00000148377,NM_033261,1359
7469,IDNK,ENSG00000148057,NM_001256915,1210
7470,IDO1,ENSG00000131203,NM_002164,2097
7471,IDO2,ENSG00000188676,NM_194294,2294
7472,IDS,ENSG00000010404,NM_006123,7619
7473,IDUA,ENSG00000127415,NM_000203,2163
7474,IER2,ENSG00000160888,NM_004907,2085
7475,IER3,ENSG00000237155,NM_003897,1244
7476,IER3IP1,ENSG00000134049,NM_016097,3525
7477,IER5,ENSG00000162783,NM_016545,4188
7478,IER5L,ENSG00000188483,NM_203434,2711
7479,IFFO1,ENSG00000010295,NM_080730,2724
7480,IFFO2,ENSG00000169991,NM_001136265,6188
7481,IFI16,ENSG00000163565,NM_005531,2734
7482,IFI27,ENSG00000275214,NM_005532,725
7483,IFI27L1,ENSG00000276880,NM_206949,680
7484,IFI27L2,ENSG00000276879,NM_032036,511
7485,IFI30,ENSG00000216490,NM_006332,1134
7486,IFI35,ENSG00000068079,NM_005533,1232
7487,IFI44,ENSG00000137965,NM_006417,1687
7488,IFI44L,ENSG00000137959,NM_006820,5874
7489,IFI6,ENSG00000126709,NM_022873,841
7490,IFIH1,ENSG00000115267,NM_022168,3595
7491,IFIT1,ENSG00000185745,NM_001548,4613
7492,IFIT1B,ENSG00000204010,NM_001010987,1972
7493,IFIT2,ENSG00000119922,NM_001547,3489
7494,IFIT3,ENSG00000119917,NM_001549,2496
7495,IFIT5,ENSG00000152778,NM_012420,4015
7496,IFITM1,ENSG00000185885,NM_003641,855
7497,IFITM10,ENSG00000244242,NM_001170820,3706
7498,IFITM2,ENSG00000185201,NM_006435,659
7499,IFITM3,ENSG00000142089,NM_021034,808
7500,IFITM5,ENSG00000206013,NM_001025295,736
7501,IFNA1,ENSG00000197919,NM_024013,863
7502,IFNA10,ENSG00000186803,NM_002171,963
7503,IFNA13,ENSG00000233816,NM_006900,1539
7504,IFNA14,ENSG00000228083,NM_002172,990
7505,IFNA16,ENSG00000147885,NM_002173,939
7506,IFNA17,ENSG00000234829,NM_021268,980
7507,IFNA2,ENSG00000188379,NM_000605,1135
7508,IFNA21,ENSG00000137080,NM_002175,1024
7509,IFNA4,ENSG00000236637,NM_021068,978
7510,IFNA5,ENSG00000147873,NM_002169,987
7511,IFNA6,ENSG00000120235,NM_021002,1544
7512,IFNA7,ENSG00000214042,NM_021057,737
7513,IFNA8,ENSG00000120242,NM_002170,1039
7514,IFNAR1,ENSG00000142166,NM_000629,6139
7515,IFNAR2,ENSG00000159110,NM_207585,2899
7516,IFNB1,ENSG00000171855,NM_002176,859
7517,IFNE,ENSG00000184995,NM_176891,1475
7518,IFNG,ENSG00000111537,NM_000619,1218
7519,IFNGR1,ENSG00000027697,NM_000416,2139
7520,IFNGR2,ENSG00000262795,NM_005534,2221
7521,IFNK,ENSG00000147896,NM_020124,1140
7522,IFNL1,ENSG00000182393,NM_172140,857
7523,IFNL2,ENSG00000183709,NM_172138,737
7524,IFNL3,ENSG00000197110,NM_172139,656
7525,IFNL4,ENSG00000272395,NM_001276254,1636
7526,IFNLR1,ENSG00000185436,NM_173065,4549
7527,IFNW1,ENSG00000177047,NM_002177,1932
7528,IFRD1,ENSG00000006652,NM_001550,3397
7529,IFRD2,ENSG00000214706,NM_006764,2109
7530,IFT122,ENSG00000163913,NM_052990,4414
7531,IFT140,ENSG00000187535,NM_014714,5270
7532,IFT172,ENSG00000138002,NM_015662,5415
7533,IFT20,ENSG00000109083,NM_174887,1071
7534,IFT22,ENSG00000128581,NM_022777,2272
7535,IFT27,ENSG00000100360,NM_006860,1113
7536,IFT43,ENSG00000119650,NM_052873,848
7537,IFT46,ENSG00000118096,NM_020153,1819
7538,IFT52,ENSG00000101052,NM_016004,1599
7539,IFT57,ENSG00000114446,NM_018010,3203
7540,IFT74,ENSG00000096872,NM_025103,2163
7541,IFT80,ENSG00000068885,NM_020800,4306
7542,IFT81,ENSG00000122970,NM_031473,3108
7543,IFT88,ENSG00000032742,NM_175605,3091
7544,IGBP1,ENSG00000089289,NM_001551,1666
7545,IGDCC3,ENSG00000174498,NM_004884,4479
7546,IGDCC4,ENSG00000103742,NM_020962,6508
7547,IGF1,ENSG00000017427,NM_001111285,7370
7548,IGF1R,ENSG00000140443,NM_001291858,11803
7549,IGF2,ENSG00000167244,NM_001291862,5585
7550,IGF2BP1,ENSG00000159217,NM_006546,8274
7551,IGF2BP2,ENSG00000073792,NM_006548,3688
7552,IGF2BP3,ENSG00000136231,NM_006547,4250
7553,IGF2R,ENSG00000197081,NM_000876,14044
7554,IGFALS,ENSG00000099769,NM_004970,2136
7555,IGFBP1,ENSG00000146678,NM_000596,1653
7556,IGFBP2,ENSG00000115457,NM_000597,1439
7557,IGFBP3,ENSG00000146674,NM_001013398,2262
7558,IGFBP4,ENSG00000141753,NM_001552,2200
7559,IGFBP5,ENSG00000115461,NM_000599,6215
7560,IGFBP6,ENSG00000167779,NM_002178,1169
7561,IGFBP7,ENSG00000163453,NM_001553,1427
7562,IGFBPL1,ENSG00000137142,NM_001007563,1093
7563,IGFL1,ENSG00000188293,NM_198541,769
7564,IGFL2,ENSG00000204866,NM_001135113,885
7565,IGFL3,ENSG00000188624,NM_207393,662
7566,IGFL4,ENSG00000204869,NM_001002923,573
7567,IGFLR1,ENSG00000126246,NM_024660,1195
7568,IGFN1,ENSG00000163395,NM_001164586,11810
7569,IGHA1,ENSG00000282633,3493,1112
7570,IGHA2,ENSG00000276173,3494,1071
7571,IGHD,ENSG00000278801,3495,1155
7572,IGHD1-1,ENSG00000282714,28510,17
7573,IGHD1-14,ENSG00000282736,28508,17
7574,IGHD1-20,ENSG00000282592,28507,17
7575,IGHD1-26,ENSG00000282323,28506,20
7576,IGHD1-7,ENSG00000282495,28509,17
7577,IGHD2-15,ENSG00000282818,28503,31
7578,IGHD2-2,ENSG00000282578,28505,31
7579,IGHD2-21,ENSG00000281984,28502,28
7580,IGHD2-8,ENSG00000282132,28504,31
7581,IGHD3-10,ENSG00000282373,28499,31
7582,IGHD3-16,ENSG00000282232,28498,37
7583,IGHD3-22,ENSG00000282396,28497,31
7584,IGHD3-3,ENSG00000282754,28501,31
7585,IGHD3-9,ENSG00000281939,28500,31
7586,IGHD4-11,ENSG00000281940,28495,16
7587,IGHD4-17,ENSG00000282274,28494,16
7588,IGHD4-23,ENSG00000282640,28493,19
7589,IGHD4-4,ENSG00000282227,28496,16
7590,IGHD5-12,ENSG00000282102,28491,23
7591,IGHD5-18,ENSG00000282346,28490,20
7592,IGHD5-24,ENSG00000282674,28489,20
7593,IGHD5-5,ENSG00000282769,28492,20
7594,IGHD6-13,ENSG00000282042,28487,21
7595,IGHD6-19,ENSG00000282487,28486,21
7596,IGHD6-25,ENSG00000282724,28485,18
7597,IGHD6-6,ENSG00000282010,28488,18
7598,IGHD7-27,ENSG00000282455,28484,11
7599,IGHE,ENSG00000276192,3497,1412
7600,IGHG1,ENSG00000277633,3500,1128
7601,IGHG2,ENSG00000274497,3501,1132
7602,IGHG3,ENSG00000282184,3502,1268
7603,IGHG4,ENSG00000277016,3503,1119
7604,IGHJ1,ENSG00000282409,28483,52
7605,IGHJ2,ENSG00000282342,28481,53
7606,IGHJ3,ENSG00000282471,28479,50
7607,IGHJ4,ENSG00000282065,28477,48
7608,IGHJ5,ENSG00000282615,28476,51
7609,IGHJ6,ENSG00000282797,28475,63
7610,IGHM,ENSG00000282657,3507,1485
7611,IGHMBP2,ENSG00000132740,NM_002180,3961
7612,IGHV2-26,ENSG00000282344,28455,382
7613,IGHV2-5,ENSG00000277318,28457,378
7614,IGHV2-70,ENSG00000274576,28454,358
7615,IGHV3-35,ENSG00000282104,28432,368
7616,IGIP,ENSG00000182700,NM_001007189,3458
7617,IGKJ1,ENSG00000211597,28950,38
7618,IGKJ2,ENSG00000211596,28949,39
7619,IGKJ3,ENSG00000211595,28948,38
7620,IGKJ4,ENSG00000211594,28947,37
7621,IGKJ5,ENSG00000211593,28946,38
7622,IGKV1-16,ENSG00000240864,28938,378
7623,IGKV1-17,ENSG00000240382,28937,378
7624,IGKV1-27,ENSG00000244575,28935,382
7625,IGKV1-33,ENSG00000242076,28933,382
7626,IGKV1-6,ENSG00000239855,28943,380
7627,IGKV1D-12,ENSG00000278857,28903,371
7628,IGKV1D-13,ENSG00000276566,28902,376
7629,IGKV1D-16,ENSG00000241244,28901,378
7630,IGKV1D-37,ENSG00000250036,28894,353
7631,IGKV1D-39,ENSG00000251546,28893,376
7632,IGKV1D-42,ENSG00000211633,28892,373
7633,IGKV2-24,ENSG00000241294,28923,390
7634,IGKV2-28,ENSG00000244116,28921,390
7635,IGKV2-30,ENSG00000243238,28919,390
7636,IGKV2-40,ENSG00000273962,28916,314
7637,IGKV2D-24,ENSG00000241566,28885,390
7638,IGKV2D-26,ENSG00000211623,28884,390
7639,IGKV2D-29,ENSG00000243264,28882,390
7640,IGKV3D-7,ENSG00000228325,28877,384
7641,IGKV6D-41,ENSG00000211626,28869,371
7642,IGLJ4,ENSG00000211680,28830,33
7643,IGLJ7,ENSG00000211684,28827,46
7644,IGLL1,ENSG00000128322,NM_152855,901
7645,IGLL5,ENSG00000254709,NM_001256296,1050
7646,IGLON5,ENSG00000142549,NM_001101372,2606
7647,IGLV1-44,ENSG00000274854,102724999,466
7648,IGLV10-54,ENSG00000211642,28772,365
7649,IGLV11-55,ENSG00000211641,28770,426
7650,IGLV2-18,ENSG00000211664,28814,374
7651,IGLV3-12,ENSG00000211667,28802,360
7652,IGLV4-60,ENSG00000211639,28785,362
7653,IGLV5-37,ENSG00000211654,28783,374
7654,IGLV5-45,ENSG00000211650,28781,397
7655,IGLV5-48,ENSG00000211647,28780,369
7656,IGSF1,ENSG00000147255,NM_205833,4594
7657,IGSF10,ENSG00000152580,NM_178822,11067
7658,IGSF11,ENSG00000144847,NM_152538,3525
7659,IGSF21,ENSG00000117154,NM_032880,1943
7660,IGSF22,ENSG00000179057,NM_173588,4284
7661,IGSF23,ENSG00000216588,NM_001205280,989
7662,IGSF3,ENSG00000143061,NM_001542,7326
7663,IGSF5,ENSG00000183067,NM_001080444,2066
7664,IGSF6,ENSG00000140749,NM_005849,2785
7665,IGSF8,ENSG00000162729,NM_052868,2343
7666,IGSF9,ENSG00000085552,NM_020789,4044
7667,IGSF9B,ENSG00000080854,NM_001277285,5050
7668,IHH,ENSG00000163501,NM_002181,2023
7669,IK,ENSG00000113141,NM_006083,1962
7670,IKBIP,ENSG00000166130,NM_201613,3189
7671,IKBKAP,ENSG00000070061,NM_003640,5905
7672,IKBKB,ENSG00000104365,NM_001556,4036
7673,IKBKE,ENSG00000263528,NM_014002,3221
7674,IKBKG,ENSG00000269335,NM_003639,2299
7675,IKZF1,ENSG00000185811,NM_006060,6189
7676,IKZF2,ENSG00000030419,NM_016260,3888
7677,IKZF3,ENSG00000161405,NM_183232,9787
7678,IKZF4,ENSG00000123411,NM_022465,2539
7679,IKZF5,ENSG00000095574,NM_001271840,4542
7680,IL10,ENSG00000136634,NM_000572,1630
7681,IL10RA,ENSG00000110324,NM_001558,3695
7682,IL10RB,ENSG00000243646,NM_000628,1963
7683,IL11,ENSG00000095752,NM_001267718,2281
7684,IL11RA,ENSG00000137070,NM_001142784,1700
7685,IL12A,ENSG00000168811,NM_000882,1522
7686,IL12B,ENSG00000113302,NM_002187,2761
7687,IL12RB1,ENSG00000096996,NM_153701,2901
7688,IL12RB2,ENSG00000081985,NM_001559,4040
7689,IL13,ENSG00000169194,NM_002188,1283
7690,IL13RA1,ENSG00000131724,NM_001560,4036
7691,IL13RA2,ENSG00000123496,NM_000640,1371
7692,IL15,ENSG00000164136,NM_172175,1447
7693,IL15RA,ENSG00000134470,NM_172200,1850
7694,IL16,ENSG00000172349,NM_172217,9616
7695,IL17A,ENSG00000112115,NM_002190,1859
7696,IL17B,ENSG00000127743,NM_014443,696
7697,IL17C,ENSG00000124391,NM_013278,1044
7698,IL17D,ENSG00000172458,NM_138284,1861
7699,IL17F,ENSG00000112116,NM_052872,850
7700,IL17RA,ENSG00000177663,NM_014339,8607
7701,IL17RB,ENSG00000056736,NM_018725,2010
7702,IL17RC,ENSG00000163702,NM_153461,2621
7703,IL17RD,ENSG00000144730,NM_017563,8720
7704,IL17RE,ENSG00000163701,NM_153483,2757
7705,IL17REL,ENSG00000188263,NM_001001694,3668
7706,IL18,ENSG00000150782,NM_001562,1147
7707,IL18BP,ENSG00000137496,NM_173044,4080
7708,IL18R1,ENSG00000115604,NM_003855,3661
7709,IL18RAP,ENSG00000115607,NM_003853,2773
7710,IL19,ENSG00000142224,NM_153758,1473
7711,IL1A,ENSG00000115008,NM_000575,2124
7712,IL1B,ENSG00000125538,NM_000576,1631
7713,IL1F10,ENSG00000136697,NM_173161,1366
7714,IL1R1,ENSG00000115594,NM_001288706,5143
7715,IL1R2,ENSG00000115590,NM_004633,1578
7716,IL1RAP,ENSG00000196083,NM_134470,5413
7717,IL1RAPL1,ENSG00000169306,NM_014271,3667
7718,IL1RAPL2,ENSG00000189108,NM_017416,2985
7719,IL1RL1,ENSG00000115602,NM_016232,3994
7720,IL1RL2,ENSG00000115598,NM_003854,2615
7721,IL1RN,ENSG00000136689,NM_173843,1922
7722,IL2,ENSG00000109471,NM_000586,1029
7723,IL20,ENSG00000162891,NM_018724,925
7724,IL20RA,ENSG00000016402,NM_014432,3522
7725,IL20RB,ENSG00000174564,NM_144717,2047
7726,IL21,ENSG00000138684,NM_021803,707
7727,IL21R,ENSG00000103522,NM_181079,4849
7728,IL22,ENSG00000127318,NM_020525,1150
7729,IL22RA1,ENSG00000142677,NM_021258,2798
7730,IL22RA2,ENSG00000164485,NM_181310,2886
7731,IL23A,ENSG00000110944,NM_016584,1046
7732,IL23R,ENSG00000162594,NM_144701,2912
7733,IL24,ENSG00000162892,NM_006850,1819
7734,IL25,ENSG00000166090,NM_172314,1315
7735,IL26,ENSG00000111536,NM_018402,1075
7736,IL27,ENSG00000197272,NM_145659,1044
7737,IL27RA,ENSG00000104998,NM_004843,2962
7738,IL2RA,ENSG00000134460,NM_001308242,3176
7739,IL2RB,ENSG00000100385,NM_000878,4113
7740,IL2RG,ENSG00000147168,NM_000206,1534
7741,IL3,ENSG00000164399,NM_000588,1050
7742,IL31,ENSG00000204671,NM_001014336,904
7743,IL31RA,ENSG00000164509,NM_139017,2903
7744,IL32,ENSG00000008517,NM_004221,1105
7745,IL33,ENSG00000137033,NM_033439,2641
7746,IL34,ENSG00000157368,NM_152456,1779
7747,IL36A,ENSG00000136694,NM_014440,888
7748,IL36B,ENSG00000136696,NM_173178,1186
7749,IL36G,ENSG00000136688,NM_019618,1195
7750,IL36RN,ENSG00000136695,NM_173170,2700
7751,IL37,ENSG00000125571,NM_173205,772
7752,IL3RA,ENSG00000185291,NM_002183,1706
7753,IL4,ENSG00000113520,NM_172348,616
7754,IL4I1,ENSG00000104951,NM_172374,2407
7755,IL4R,ENSG00000077238,NM_001257997,3685
7756,IL5,ENSG00000113525,NM_000879,816
7757,IL5RA,ENSG00000091181,NM_175728,2514
7758,IL6,ENSG00000136244,NM_000600,1182
7759,IL6R,ENSG00000160712,NM_181359,5914
7760,IL6ST,ENSG00000134352,NM_175767,9057
7761,IL7,ENSG00000104432,NM_001199888,2076
7762,IL7R,ENSG00000168685,NM_002185,4626
7763,IL9,ENSG00000145839,NM_000590,591
7764,IL9R,ENSG00000124334,NM_176786,2032
7765,ILDR1,ENSG00000145103,NM_175924,2659
7766,ILDR2,ENSG00000143195,NM_199351,13140
7767,ILF2,ENSG00000143621,NM_004515,1906
7768,ILF3,ENSG00000129351,NM_153464,6119
7769,ILK,ENSG00000166333,NM_004517,2074
7770,ILKAP,ENSG00000132323,NM_030768,1490
7771,ILVBL,ENSG00000105135,NM_006844,2304
7772,IMMP1L,ENSG00000148950,NM_144981,795
7773,IMMP2L,ENSG00000184903,NM_032549,1522
7774,IMMT,ENSG00000132305,NM_006839,3001
7775,IMP3,ENSG00000177971,NM_018285,1237
7776,IMP4,ENSG00000136718,NM_033416,1740
7777,IMPA1,ENSG00000133731,NM_005536,2690
7778,IMPA2,ENSG00000141401,NM_014214,1534
7779,IMPACT,ENSG00000154059,NM_018439,3792
7780,IMPAD1,ENSG00000104331,NM_017813,7199
7781,IMPDH1,ENSG00000106348,NM_183243,2881
7782,IMPDH2,ENSG00000178035,NM_000884,1643
7783,IMPG1,ENSG00000112706,NM_001563,3558
7784,IMPG2,ENSG00000081148,NM_016247,8337
7785,INA,ENSG00000148798,NM_032727,3231
7786,INADL,ENSG00000132849,NM_176877,8505
7787,INAFM1,ENSG00000257704,NM_178511,1255
7788,INCA1,ENSG00000196388,NM_213726,1383
7789,INCENP,ENSG00000149503,NM_020238,3964
7790,INF2,ENSG00000203485,NM_032714,7578
7791,ING1,ENSG00000153487,NM_198219,5119
7792,ING2,ENSG00000168556,NM_001564,1189
7793,ING3,ENSG00000071243,NM_198267,3777
7794,ING4,ENSG00000111653,NM_016162,1709
7795,ING5,ENSG00000168395,NM_032329,5196
7796,INHA,ENSG00000123999,NM_002191,1468
7797,INHBA,ENSG00000122641,NM_002192,6064
7798,INHBB,ENSG00000163083,NM_002193,3204
7799,INHBC,ENSG00000175189,NM_005538,1992
7800,INHBE,ENSG00000139269,NM_031479,2429
7801,INIP,ENSG00000148153,NM_021218,4233
7802,INMT,ENSG00000241644,NM_006774,2559
7803,INO80,ENSG00000128908,NM_017553,6439
7804,INO80B,ENSG00000115274,NM_031288,1261
7805,INO80C,ENSG00000153391,NM_194281,974
7806,INO80D,ENSG00000114933,NM_017759,14136
7807,INO80E,ENSG00000169592,NM_173618,2103
7808,INPP1,ENSG00000151689,NM_002194,2162
7809,INPP4A,ENSG00000040933,NM_004027,9996
7810,INPP4B,ENSG00000109452,NM_003866,8831
7811,INPP5A,ENSG00000068383,NM_005539,2967
7812,INPP5B,ENSG00000204084,NM_005540,3905
7813,INPP5D,ENSG00000168918,NM_005541,5274
7814,INPP5E,ENSG00000148384,NM_019892,3394
7815,INPP5F,ENSG00000198825,NM_014937,5063
7816,INPP5J,ENSG00000185133,NM_001284289,3512
7817,INPP5K,ENSG00000132376,NM_130766,3194
7818,INPPL1,ENSG00000165458,NM_001567,4733
7819,INS,ENSG00000254647,NM_001291897,639
7820,INS-IGF2,ENSG00000129965,NM_001042376,828
7821,INSC,ENSG00000188487,NM_001278316,2954
7822,INSIG1,ENSG00000186480,NM_198337,3010
7823,INSIG2,ENSG00000125629,NM_016133,2590
7824,INSL3,ENSG00000248099,NM_005543,899
7825,INSL4,ENSG00000120211,NM_002195,1952
7826,INSL5,ENSG00000172410,NM_005478,715
7827,INSL6,ENSG00000120210,NM_007179,758
7828,INSM1,ENSG00000173404,NM_002196,2829
7829,INSM2,ENSG00000168348,NM_032594,3013
7830,INSR,ENSG00000171105,NM_001079817,8954
7831,INSRR,ENSG00000027644,NM_014215,5101
7832,INTS1,ENSG00000164880,NM_001080453,6959
7833,INTS10,ENSG00000104613,NM_018142,2804
7834,INTS12,ENSG00000138785,NM_020395,1975
7835,INTS2,ENSG00000108506,NM_020748,5878
7836,INTS3,ENSG00000262826,NM_023015,5235
7837,INTS4,ENSG00000149262,NM_033547,3156
7838,INTS5,ENSG00000185085,NM_030628,3285
7839,INTS6,ENSG00000102786,NM_012141,15428
7840,INTS7,ENSG00000143493,NM_015434,4417
7841,INTS8,ENSG00000164941,NM_017864,4633
7842,INTS9,ENSG00000104299,NM_018250,2759
7843,INTU,ENSG00000164066,NM_015693,13233
7844,INVS,ENSG00000119509,NM_183245,3709
7845,IP6K1,ENSG00000176095,NM_153273,4806
7846,IP6K2,ENSG00000068745,NM_016291,2174
7847,IP6K3,ENSG00000161896,NM_054111,2822
7848,IPCEF1,ENSG00000074706,NM_015553,6689
7849,IPMK,ENSG00000151151,NM_152230,6133
7850,IPO11,ENSG00000086200,NM_016338,4356
7851,IPO13,ENSG00000117408,NM_014652,3894
7852,IPO4,ENSG00000196497,NM_024658,3646
7853,IPO5,ENSG00000065150,NM_002271,6003
7854,IPO7,ENSG00000205339,NM_006391,6191
7855,IPO8,ENSG00000133704,NM_006390,5325
7856,IPO9,ENSG00000198700,NM_018085,11435
7857,IPP,ENSG00000197429,NM_005897,3113
7858,IPPK,ENSG00000127080,NM_022755,4401
7859,IQCA1,ENSG00000132321,NM_024726,3281
7860,IQCA1L,ENSG00000278685,NM_001304419,2606
7861,IQCB1,ENSG00000173226,NM_001023571,2594
7862,IQCC,ENSG00000160051,NM_018134,2252
7863,IQCD,ENSG00000166578,NM_138451,1369
7864,IQCE,ENSG00000106012,NM_152558,6844
7865,IQCF1,ENSG00000173389,NM_152397,695
7866,IQCF2,ENSG00000184345,NM_203424,578
7867,IQCF3,ENSG00000229972,NM_001207023,1270
7868,IQCF5,ENSG00000214681,NM_001145059,512
7869,IQCF6,ENSG00000214686,NM_001143833,446
7870,IQCG,ENSG00000114473,NM_032263,2262
7871,IQCH,ENSG00000103599,NM_022784,4208
7872,IQCJ,ENSG00000214216,NM_001197100,1460
7873,IQCJ-SCHIP1,ENSG00000250588,NM_014575,2633
7874,IQCK,ENSG00000174628,NM_153208,3482
7875,IQGAP1,ENSG00000140575,NM_003870,7233
7876,IQGAP2,ENSG00000145703,NM_006633,5844
7877,IQGAP3,ENSG00000183856,NM_178229,5988
7878,IQSEC1,ENSG00000144711,NM_014869,5279
7879,IQSEC2,ENSG00000124313,NM_015075,6011
7880,IQSEC3,ENSG00000262607,NM_015232,7094
7881,IQUB,ENSG00000164675,NM_178827,3296
7882,IRAK1,ENSG00000184216,NM_001569,3666
7883,IRAK1BP1,ENSG00000146243,NM_001010844,5656
7884,IRAK2,ENSG00000134070,NM_001570,3483
7885,IRAK3,ENSG00000090376,NM_007199,8663
7886,IRAK4,ENSG00000198001,NM_016123,4280
7887,IREB2,ENSG00000136381,NM_004136,6354
7888,IRF1,ENSG00000125347,NM_002198,3579
7889,IRF2,ENSG00000168310,NM_002199,2303
7890,IRF2BP1,ENSG00000170604,NM_015649,2564
7891,IRF2BP2,ENSG00000168264,NM_182972,4663
7892,IRF2BPL,ENSG00000119669,NM_024496,4157
7893,IRF3,ENSG00000126456,NM_001571,1613
7894,IRF4,ENSG00000137265,NM_002460,5331
7895,IRF5,ENSG00000128604,NM_032643,2786
7896,IRF6,ENSG00000117595,NM_006147,4306
7897,IRF7,ENSG00000276561,NM_004031,2051
7898,IRF8,ENSG00000140968,NM_002163,3030
7899,IRF9,ENSG00000213928,NM_006084,1838
7900,IRG1,ENSG00000102794,NM_001258406,2165
7901,IRGC,ENSG00000124449,NM_019612,1662
7902,IRGM,ENSG00000237693,NM_001145805,1659
7903,IRGQ,ENSG00000167378,NM_001007561,9685
7904,IRS1,ENSG00000169047,NM_005544,9705
7905,IRS2,ENSG00000185950,NM_003749,8138
7906,IRS4,ENSG00000133124,NM_003604,3928
7907,IRX1,ENSG00000170549,NM_024337,1858
7908,IRX2,ENSG00000170561,NM_033267,2630
7909,IRX3,ENSG00000177508,NM_024336,2601
7910,IRX4,ENSG00000113430,NM_016358,2538
7911,IRX5,ENSG00000176842,NM_005853,2401
7912,IRX6,ENSG00000159387,NM_024335,3128
7913,ISCA1,ENSG00000135070,NM_030940,1958
7914,ISCA2,ENSG00000165898,NM_194279,2626
7915,ISCU,ENSG00000136003,NM_213595,1069
7916,ISG15,ENSG00000187608,NM_005101,711
7917,ISG20,ENSG00000172183,NM_002201,1856
7918,ISG20L2,ENSG00000143319,NM_001303095,3303
7919,ISL1,ENSG00000016082,NM_002202,2459
7920,ISL2,ENSG00000159556,NM_145805,1881
7921,ISLR,ENSG00000129009,NM_201526,2371
7922,ISLR2,ENSG00000167178,NM_020851,4817
